Product_Name,Category,bs_year,bs_month,month_idx,month_name,Volume,Min_Price,Max_Price,Avg_Price,Unit,unit_canonical,unit_changed,Total_Amount,Volume_Equals,TOTAL_sources,reconciliation_gap,import_share,n_months_present,is_balanced,Baglung,Bara,Beni,Bhutan,Birgunj,China,Dang,Dhading,Gorkha,Hetauda,India,Jhapa,Kathmandu,Kevray,Lahan,Lamjung,Local,Marpha,Mugu,Mustang,Myagdi,Narayangadh,Nawalparasi,Nuwakot,Palpa,Parbat,Rolpa,Rukum,Rupandehi,Salyan,Sarlahi,Sindhuli,Sunsari,Syangja,Tanahu,Avg_Price_lag1,Avg_Price_lag2,Avg_Price_roll3_mean,Avg_Price_roll3_std,Min_Price_lag1,Min_Price_lag2,Min_Price_roll3_mean,Min_Price_roll3_std,Max_Price_lag1,Max_Price_lag2,Max_Price_roll3_mean,Max_Price_roll3_std,price_spread,price_spread_ratio,Volume_lag1,TOTAL_sources_lag1,volume_change_ratio,sin_month,cos_month,total_imports,import_ratio,ktm_supply_share
Kiwi,fruit,2082,5,2,bhadra,5995,300.0,800.0,613.59,kg,kg,False,3678472.05,True,5995,0,1.0,10,True,0,0,0,0,0,5455,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.0,,599.0,,350.0,,350.0,,800.0,,800.0,,500.0,0.8148763832526605,4280.0,4280.0,0.4007009345794392,0.9510565162951535,0.30901699437494745,5995,1.0,0.0
Kiwi,fruit,2082,6,3,ashwin,5740,350.0,400.0,375.0,kg,kg,False,2152500.0,True,5740,0,0.8118466898954704,10,True,0,0,1080,0,0,4660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.59,599.0,606.2950000000001,10.31668793751171,300.0,350.0,325.0,35.35533905932738,800.0,800.0,800.0,0.0,50.0,0.13333333333333333,5995.0,5995.0,-0.042535446205170975,0.9510565162951536,-0.30901699437494734,4660,0.8118466898954704,0.0
Kiwi,fruit,2082,7,4,kartik,4850,350.0,400.0,375.0,kg,kg,False,1818750.0,True,4850,0,0.5649484536082474,10,True,0,0,2110,0,0,2400,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.0,613.59,529.1966666666667,133.73733971233818,350.0,300.0,333.3333333333333,28.867513459481295,400.0,800.0,666.6666666666666,230.9401076758503,50.0,0.13333333333333333,5740.0,5740.0,-0.15505226480836237,0.5877852522924732,-0.8090169943749473,2740,0.5649484536082474,0.0
Kiwi,fruit,2082,8,5,mangsir,10345,350.0,400.0,375.0,kg,kg,False,3879375.0,True,10345,0,0.5393910101498308,10,True,0,0,1770,0,0,5580,0,0,0,420,0,0,0,0,0,165,0,0,0,0,1190,180,0,1040,0,0,0,0,0,0,0,0,0,0,0,375.0,375.0,454.53000000000003,137.75000072595287,350.0,350.0,333.3333333333333,28.867513459481295,400.0,400.0,533.3333333333334,230.9401076758503,50.0,0.13333333333333333,4850.0,4850.0,1.1329896907216495,1.2246467991473532e-16,-1.0,5580,0.5393910101498308,0.0
Kiwi,fruit,2082,9,6,poush,8990,250.0,400.0,325.0,kg,kg,False,2921750.0,True,8990,0,0.8025583982202447,10,True,320,0,240,0,0,7215,0,0,0,0,0,0,0,0,0,0,135,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.0,375.0,375.0,0.0,350.0,350.0,350.0,0.0,400.0,400.0,400.0,0.0,150.0,0.46153846153846156,10345.0,10345.0,-0.13098115031416144,-0.587785252292473,-0.8090169943749475,7215,0.8025583982202447,0.0
Kiwi,fruit,2082,10,7,magh,5695,250.0,300.0,275.0,kg,kg,False,1566125.0,True,5695,0,1.0,10,True,0,0,0,0,0,5355,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.0,375.0,358.3333333333333,28.867513459481593,250.0,350.0,316.6666666666667,57.735026918962596,400.0,400.0,400.0,0.0,50.0,0.18181818181818182,8990.0,8990.0,-0.3665183537263626,-0.9510565162951535,-0.30901699437494756,5695,1.0,0.0
Kiwi,fruit,2082,11,8,falgun,4945,250.0,300.0,275.0,kg,kg,False,1359875.0,True,4945,0,1.0,10,True,0,0,0,0,0,4245,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.0,325.0,325.0,50.00000000000017,250.0,250.0,283.3333333333333,57.735026918962596,300.0,400.0,366.6666666666667,57.7350269189627,50.0,0.18181818181818182,5695.0,5695.0,-0.13169446883230904,-0.9510565162951536,0.30901699437494723,4945,1.0,0.0
Kiwi,fruit,2082,12,9,chaitra,5910,250.0,400.0,336.36,kg,kg,False,1987887.6,True,5910,0,1.0,10,True,0,0,0,0,0,5910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.0,275.0,291.6666666666667,28.867513459481593,250.0,250.0,250.0,0.0,300.0,300.0,333.3333333333333,57.735026918962774,150.0,0.4459507670353193,4945.0,4945.0,0.19514661274014156,-0.5877852522924732,0.8090169943749473,5910,1.0,0.0
Kiwi,fruit,2083,1,10,baishakh,4180,300.0,400.0,350.0,kg,kg,False,1463000.0,True,4180,0,1.0,10,True,0,0,0,0,0,4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.36,275.0,295.4533333333333,35.426212517475705,250.0,250.0,250.0,0.0,400.0,300.0,333.3333333333333,57.735026918962774,100.0,0.2857142857142857,5910.0,5910.0,-0.2927241962774958,-2.4492935982947064e-16,1.0,4180,1.0,0.0
Kurilo,vegetable,2082,4,1,shrawan,425,400.0,500.0,414.0,kg,kg,False,175950.0,True,425,0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,115,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,100.0,0.24154589371980675,,,,0.5877852522924731,0.8090169943749475,0,0.0,0.6635294117647059
Kurilo,vegetable,2082,5,2,bhadra,86,400.0,500.0,405.63,kg,kg,False,34884.18,True,86,0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,21,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,414.0,,414.0,,400.0,,400.0,,500.0,,500.0,,100.0,0.24653008899736212,425.0,425.0,-0.7976470588235294,0.9510565162951535,0.30901699437494745,0,0.0,0.5697674418604651
Kurilo,vegetable,2082,6,3,ashwin,0,400.0,500.0,450.0,kg,kg,False,0.0,True,0,0,,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.63,414.0,409.815,5.918483758531406,400.0,400.0,400.0,0.0,500.0,500.0,500.0,0.0,100.0,0.2222222222222222,86.0,86.0,-1.0,0.9510565162951536,-0.30901699437494734,0,0.0,0.0
Kurilo,vegetable,2082,7,4,kartik,0,400.0,500.0,450.0,kg,kg,False,0.0,True,0,0,,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0,405.63,423.21000000000004,23.575247612697527,400.0,400.0,400.0,0.0,500.0,500.0,500.0,0.0,100.0,0.2222222222222222,0.0,0.0,,0.5877852522924732,-0.8090169943749473,0,0.0,0.0
Kurilo,vegetable,2082,8,5,mangsir,0,400.0,500.0,450.0,kg,kg,False,0.0,True,0,0,,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0,450.0,435.21000000000004,25.617031443943723,400.0,400.0,400.0,0.0,500.0,500.0,500.0,0.0,100.0,0.2222222222222222,0.0,0.0,,1.2246467991473532e-16,-1.0,0,0.0,0.0
Kurilo,vegetable,2082,10,7,magh,0,400.0,500.0,450.0,kg,kg,False,0.0,True,0,0,,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0,450.0,450.0,0.0,400.0,400.0,400.0,0.0,500.0,500.0,500.0,0.0,100.0,0.2222222222222222,0.0,0.0,,-0.9510565162951535,-0.30901699437494756,0,0.0,0.0
Kurilo,vegetable,2082,11,8,falgun,0,400.0,500.0,450.0,kg,kg,False,0.0,True,0,0,,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0,450.0,450.0,0.0,400.0,400.0,400.0,0.0,500.0,500.0,500.0,0.0,100.0,0.2222222222222222,0.0,0.0,,-0.9510565162951536,0.30901699437494723,0,0.0,0.0
Kurilo,vegetable,2082,12,9,chaitra,0,400.0,500.0,450.0,kg,kg,False,0.0,True,0,0,,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0,450.0,450.0,0.0,400.0,400.0,400.0,0.0,500.0,500.0,500.0,0.0,100.0,0.2222222222222222,0.0,0.0,,-0.5877852522924732,0.8090169943749473,0,0.0,0.0
Lemon,fruit,2082,4,1,shrawan,173755,130.0,150.0,140.0,kg,kg,False,24325700.0,True,173755,0,0.9051825846738224,10,True,0,0,0,0,0,0,6290,480,0,0,157280,0,0,0,0,0,2155,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,1880,4970,,,,,,,,,,,,,20.0,0.14285714285714285,,,,0.5877852522924731,0.8090169943749475,157280,0.9051825846738223,0.0
Lemon,fruit,2082,5,2,bhadra,132490,130.0,280.0,173.33,kg,kg,False,22964491.7,True,132490,0,0.9032002415276624,10,True,0,0,0,0,0,0,3810,570,0,0,119665,0,0,0,0,0,1335,0,0,0,0,210,0,0,1300,0,0,0,0,0,0,0,0,1950,3650,140.0,,140.0,,130.0,,130.0,,150.0,,150.0,,150.0,0.8654012577164945,173755.0,173755.0,-0.2374895686455066,0.9510565162951535,0.30901699437494745,119665,0.9032002415276624,0.0
Lemon,fruit,2082,6,3,ashwin,131200,150.0,180.0,165.0,kg,kg,False,21648000.0,True,131200,0,0.8959603658536586,10,True,0,0,0,0,0,0,540,3870,540,0,117550,0,0,0,0,0,2340,0,0,0,0,2150,0,0,780,0,0,0,0,0,0,0,0,770,2660,173.33,140.0,156.66500000000002,23.56786901694763,130.0,130.0,130.0,0.0,280.0,150.0,215.0,91.92388155425118,30.0,0.18181818181818182,132490.0,132490.0,-0.009736583893124009,0.9510565162951536,-0.30901699437494734,117550,0.8959603658536586,0.0
Lemon,fruit,2082,7,4,kartik,159330,120.0,180.0,146.58,kg,kg,False,23354591.4,True,159330,0,0.8689512332893994,10,True,0,0,0,0,0,0,1330,7230,2840,0,138450,0,0,0,0,0,2220,0,0,0,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,5190,165.0,173.33,159.44333333333336,17.3458823163693,150.0,130.0,136.66666666666666,11.54700538379252,180.0,280.0,203.33333333333334,68.06859285554046,60.0,0.4093327875562832,131200.0,131200.0,0.21440548780487806,0.5877852522924732,-0.8090169943749473,138450,0.8689512332893994,0.0
Lemon,fruit,2082,8,5,mangsir,158630,100.0,130.0,121.84,kg,kg,False,19327479.2,True,158630,0,0.9362037445628192,10,True,350,0,0,0,0,0,1800,2250,2510,0,148510,0,0,0,0,0,435,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,420,1605,146.58,165.0,161.63666666666668,13.688485428758463,120.0,150.0,133.33333333333334,15.275252316519474,180.0,180.0,213.33333333333334,57.735026918962575,30.0,0.24622455679579777,159330.0,159330.0,-0.004393397351409025,1.2246467991473532e-16,-1.0,148510,0.9362037445628192,0.0
Lemon,fruit,2082,9,6,poush,298088,100.0,120.0,110.0,kg,kg,False,32789680.0,True,298088,0,0.9458951718955476,10,True,4710,0,0,0,0,0,4940,210,1660,0,281960,0,18,0,0,1445,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,1600,121.84,146.58,144.47333333333336,21.656983477237393,100.0,120.0,123.33333333333333,25.166114784235834,130.0,180.0,163.33333333333334,28.8675134594813,20.0,0.18181818181818182,158630.0,158630.0,0.8791401374267163,-0.587785252292473,-0.8090169943749475,281960,0.9458951718955476,6.038485279514774e-05
Lemon,fruit,2082,10,7,magh,225285,100.0,320.0,202.0,kg,kg,False,45507570.0,True,225285,0,0.9877932396741904,10,True,940,0,0,0,0,0,940,0,540,0,222535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,120,110.0,121.84,126.14000000000003,18.66525113680503,100.0,100.0,106.66666666666667,11.547005383792516,120.0,130.0,143.33333333333334,32.1455025366432,220.0,1.0891089108910892,298088.0,298088.0,-0.2442332465580634,-0.9510565162951535,-0.30901699437494756,222535,0.9877932396741904,0.0
Lemon,fruit,2082,11,8,falgun,116740,200.0,320.0,268.89,kg,kg,False,31390218.6,True,116740,0,0.9922048997772828,10,True,210,0,0,0,0,0,700,0,0,0,115830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.0,110.0,144.61333333333334,50.049660671510374,100.0,100.0,100.0,0.0,320.0,120.0,190.0,112.69427669584645,120.0,0.4462791476068281,225285.0,225285.0,-0.4818119271145438,-0.9510565162951536,0.30901699437494723,115830,0.9922048997772829,0.0
Lemon,fruit,2082,12,9,chaitra,193915,260.0,350.0,309.32,kg,kg,False,59981787.8,True,193915,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,193915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.89,202.0,193.63,79.77500047007203,200.0,100.0,133.33333333333334,57.735026918962575,320.0,320.0,253.33333333333334,115.47005383792516,90.0,0.2909608172766068,116740.0,116740.0,0.6610844611958198,-0.5877852522924732,0.8090169943749473,193915,1.0,0.0
Lemon,fruit,2083,1,10,baishakh,116560,250.0,450.0,363.04,kg,kg,False,42315942.4,True,116560,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,116560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.32,268.89,260.07,54.20092157888079,260.0,200.0,186.66666666666666,80.82903768654761,350.0,320.0,330.0,17.320508075688824,200.0,0.5509034817100044,193915.0,193915.0,-0.3989118943867158,-2.4492935982947064e-16,1.0,116560,1.0,0.0
Malta,fruit,2082,4,1,shrawan,43500,230.0,250.0,240.0,kg,kg,False,10440000.0,True,43500,0,1.0,10,True,0,0,0,0,0,11665,0,0,0,0,31835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,20.0,0.08333333333333333,,,,0.5877852522924731,0.8090169943749475,43500,1.0,0.0
Malta,fruit,2082,5,2,bhadra,11430,200.0,250.0,235.0,kg,kg,False,2686050.0,True,11430,0,1.0,10,True,0,0,0,0,0,9290,0,0,0,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,,240.0,,230.0,,230.0,,250.0,,250.0,,50.0,0.2127659574468085,43500.0,43500.0,-0.7372413793103448,0.9510565162951535,0.30901699437494745,11430,1.0,0.0
Malta,fruit,2082,6,3,ashwin,35365,230.0,250.0,240.0,kg,kg,False,8487600.0,True,35365,0,1.0,10,True,0,0,0,0,0,13710,0,0,0,0,21655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.0,240.0,237.5,3.5355339059327378,200.0,230.0,215.0,21.213203435596427,250.0,250.0,250.0,0.0,20.0,0.08333333333333333,11430.0,11430.0,2.094050743657043,0.9510565162951536,-0.30901699437494734,35365,1.0,0.0
Malta,fruit,2082,7,4,kartik,23920,230.0,250.0,240.0,kg,kg,False,5740800.0,True,23920,0,1.0,10,True,0,0,0,0,0,7655,0,0,0,0,16265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,235.0,238.33333333333334,2.886751345948127,230.0,200.0,220.0,17.320508075688775,250.0,250.0,250.0,0.0,20.0,0.08333333333333333,35365.0,35365.0,-0.3236250530185211,0.5877852522924732,-0.8090169943749473,23920,1.0,0.0
Malta,fruit,2082,8,5,mangsir,1560,230.0,250.0,240.0,kg,kg,False,374400.0,True,1560,0,1.0,10,True,0,0,0,0,0,540,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,240.0,238.33333333333334,2.886751345948127,230.0,230.0,220.0,17.320508075688775,250.0,250.0,250.0,0.0,20.0,0.08333333333333333,23920.0,23920.0,-0.9347826086956522,1.2246467991473532e-16,-1.0,1560,1.0,0.0
Malta,fruit,2082,9,6,poush,1150,230.0,250.0,240.0,kg,kg,False,276000.0,True,1150,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,240.0,240.0,0.0,230.0,230.0,230.0,0.0,250.0,250.0,250.0,0.0,20.0,0.08333333333333333,1560.0,1560.0,-0.26282051282051283,-0.587785252292473,-0.8090169943749475,1150,1.0,0.0
Malta,fruit,2082,10,7,magh,14930,230.0,250.0,240.0,kg,kg,False,3583200.0,True,14930,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,14930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,240.0,240.0,0.0,230.0,230.0,230.0,0.0,250.0,250.0,250.0,0.0,20.0,0.08333333333333333,1150.0,1150.0,11.982608695652173,-0.9510565162951535,-0.30901699437494756,14930,1.0,0.0
Malta,fruit,2082,11,8,falgun,10500,300.0,300.0,300.0,kg,kg,False,3150000.0,True,10500,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,240.0,240.0,0.0,230.0,230.0,230.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,14930.0,14930.0,-0.29671801741460146,-0.9510565162951536,0.30901699437494723,10500,1.0,0.0
Malta,fruit,2082,12,9,chaitra,37025,230.0,250.0,240.0,kg,kg,False,8886000.0,True,37025,0,1.0,10,True,0,0,0,0,0,2260,0,0,0,0,34765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,240.0,260.0,34.64101615137755,300.0,230.0,253.33333333333334,40.4145188432738,300.0,250.0,266.6666666666667,28.86751345948128,20.0,0.08333333333333333,10500.0,10500.0,2.526190476190476,-0.5877852522924732,0.8090169943749473,37025,1.0,0.0
Malta,fruit,2083,1,10,baishakh,43155,230.0,250.0,240.0,kg,kg,False,10357200.0,True,43155,0,1.0,10,True,0,0,0,0,0,8445,0,0,0,0,34710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,300.0,260.0,34.64101615137755,230.0,300.0,253.33333333333334,40.4145188432738,250.0,300.0,266.6666666666667,28.86751345948128,20.0,0.08333333333333333,37025.0,37025.0,0.16556380823767725,-2.4492935982947064e-16,1.0,43155,1.0,0.0
Mango,fruit,2082,4,1,shrawan,465323,80.0,180.0,135.2,kg,kg,False,62911669.6,True,465323,0,0.947144241741758,10,True,0,0,0,0,0,4230,8900,0,1120,0,436498,0,0,0,14055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,,,,,,,,,,,,,100.0,0.7396449704142013,,,,0.5877852522924731,0.8090169943749475,440728,0.9471442417417579,0.0
Mango,fruit,2082,5,2,bhadra,53051,60.0,180.0,108.47,kg,kg,False,5754441.97,True,53051,0,1.0,10,True,0,0,0,0,0,17335,0,0,0,0,35716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.2,,135.2,,80.0,,80.0,,180.0,,180.0,,120.0,1.1062966718908454,465323.0,465323.0,-0.8859910212905874,0.9510565162951535,0.30901699437494745,53051,1.0,0.0
Mango,fruit,2082,6,3,ashwin,13130,250.0,300.0,268.13,kg,kg,False,3520546.9,True,13130,0,1.0,10,True,0,0,0,0,0,11550,0,0,0,0,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.47,135.2,121.835,18.90096426111641,60.0,80.0,70.0,14.142135623730951,180.0,180.0,180.0,0.0,50.0,0.18647670905903854,53051.0,53051.0,-0.7525023090987917,0.9510565162951536,-0.30901699437494734,13130,1.0,0.0
Mango,fruit,2082,7,4,kartik,9060,280.0,300.0,290.0,kg,kg,False,2627400.0,True,9060,0,1.0,10,True,0,0,0,0,0,4670,0,0,0,0,4390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.13,108.47,170.6,85.5143198534608,250.0,60.0,130.0,104.4030650891055,300.0,180.0,220.0,69.2820323027551,20.0,0.06896551724137931,13130.0,13130.0,-0.30997715156131,0.5877852522924732,-0.8090169943749473,9060,1.0,0.0
Mango,fruit,2082,8,5,mangsir,2010,280.0,300.0,290.0,kg,kg,False,582900.0,True,2010,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.0,268.13,222.19999999999996,99.09822854118029,280.0,250.0,196.66666666666666,119.30353445448854,300.0,300.0,260.0,69.2820323027551,20.0,0.06896551724137931,9060.0,9060.0,-0.7781456953642384,1.2246467991473532e-16,-1.0,2010,1.0,0.0
Mango,fruit,2082,9,6,poush,5140,280.0,500.0,323.64,kg,kg,False,1663509.6,True,5140,0,1.0,10,True,0,0,0,0,0,240,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.0,290.0,282.71,12.626650387176895,280.0,280.0,270.0,17.320508075688824,300.0,300.0,300.0,0.0,220.0,0.6797676430601903,2010.0,2010.0,1.5572139303482586,-0.587785252292473,-0.8090169943749475,5140,1.0,0.0
Mango,fruit,2082,10,7,magh,3030,350.0,500.0,400.71,kg,kg,False,1214151.3,True,3030,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.64,290.0,301.2133333333333,19.422063055538803,280.0,280.0,280.0,0.0,500.0,300.0,366.6666666666667,115.47005383792515,150.0,0.37433555439095606,5140.0,5140.0,-0.41050583657587547,-0.9510565162951535,-0.30901699437494756,3030,1.0,0.0
Mango,fruit,2082,11,8,falgun,3560,350.0,400.0,375.0,kg,kg,False,1335000.0,True,3560,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.71,323.64,338.1166666666666,56.756994576292726,350.0,280.0,303.3333333333333,40.41451884327383,500.0,500.0,433.3333333333333,115.47005383792515,50.0,0.13333333333333333,3030.0,3030.0,0.17491749174917492,-0.9510565162951536,0.30901699437494723,3560,1.0,0.0
Mango,fruit,2082,12,9,chaitra,25620,350.0,400.0,375.0,kg,kg,False,9607500.0,True,25620,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,25620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.0,400.71,366.45,39.239942660508405,350.0,350.0,326.6666666666667,40.41451884327383,400.0,500.0,466.6666666666667,57.73502691896259,50.0,0.13333333333333333,3560.0,3560.0,6.196629213483146,-0.5877852522924732,0.8090169943749473,25620,1.0,0.0
Mango,fruit,2083,1,10,baishakh,123330,150.0,250.0,198.26,kg,kg,False,24451405.8,True,123330,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,123330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.0,375.0,383.57,14.843675420864836,350.0,350.0,350.0,0.0,400.0,400.0,433.3333333333333,57.73502691896259,100.0,0.5043881771411278,25620.0,25620.0,3.8138173302107727,-2.4492935982947064e-16,1.0,123330,1.0,0.0
Mango_Green,fruit,2083,1,10,baishakh,26190,,,95.0,kg,kg,False,2488050.0,True,26190,0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,26190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,26190,1.0,0.0
Mombin,fruit,2082,5,2,bhadra,330,,,110.0,kg,kg,False,36300.0,True,330,0,0.0,6,False,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.9510565162951535,0.30901699437494745,0,0.0,0.0
Mombin,fruit,2082,6,3,ashwin,210,150.0,150.0,150.0,kg,kg,False,31500.0,True,210,0,0.0,6,False,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,,110.0,,,,,,,,,,0.0,0.0,330.0,330.0,-0.36363636363636365,0.9510565162951536,-0.30901699437494734,0,0.0,0.0
Mombin,fruit,2082,7,4,kartik,780,70.0,150.0,110.53,kg,kg,False,86213.4,True,780,0,0.0,6,False,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,210,0,0,0,0,0,0,0,0,0,150.0,110.0,130.0,28.284271247461902,150.0,,150.0,,150.0,,150.0,,80.0,0.7237853976296028,210.0,210.0,2.7142857142857144,0.5877852522924732,-0.8090169943749473,0,0.0,0.0
Mombin,fruit,2082,8,5,mangsir,1400,70.0,100.0,88.95,kg,kg,False,124530.0,True,1400,0,0.0,6,False,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.53,150.0,123.50999999999999,22.942543450977706,70.0,150.0,110.0,56.568542494923804,150.0,150.0,150.0,0.0,30.0,0.33726812816188867,780.0,780.0,0.7948717948717948,1.2246467991473532e-16,-1.0,0,0.0,0.0
Mombin,fruit,2082,9,6,poush,7975,100.0,100.0,100.0,kg,kg,False,797500.0,True,7975,0,0.0,6,False,520,0,0,0,0,0,0,0,0,0,0,0,3410,0,0,0,85,0,0,0,0,0,0,0,0,3960,0,0,0,0,0,0,0,0,0,88.95,110.53,116.49333333333334,30.958789274345555,70.0,70.0,96.66666666666667,46.188021535170066,100.0,150.0,133.33333333333334,28.867513459481295,0.0,0.0,1400.0,1400.0,4.696428571428571,-0.587785252292473,-0.8090169943749475,0,0.0,0.42758620689655175
Mombin,fruit,2082,10,7,magh,140,100.0,100.0,100.0,kg,kg,False,14000.0,True,140,0,0.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,88.95,99.82666666666667,10.79104412618787,100.0,70.0,80.0,17.320508075688785,100.0,100.0,116.66666666666667,28.867513459481298,0.0,0.0,7975.0,7975.0,-0.9824451410658307,-0.9510565162951535,-0.30901699437494756,0,0.0,1.0
